run	library	sample	include	project	date
2021-08_Colin_novaseq_S4	novaseq_DDA149b	novaseq_DDA149b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA128	novaseq_DDA128	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA138	novaseq_DDA138	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA114e	novaseq_DDA114e	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA149f	novaseq_DDA149f	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA131k	novaseq_DDA131k	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA138a	novaseq_DDA138a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA148	novaseq_DDA148	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA120g	novaseq_DDA120g	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA122c	novaseq_DDA122c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA132e	novaseq_DDA132e	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3608	novaseq_JJB3608	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA147d	novaseq_DDA147d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA146c	novaseq_DDA146c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA126c	novaseq_DDA126c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA120f	novaseq_DDA120f	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA126e	novaseq_DDA126e	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA143a	novaseq_DDA143a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA141b	novaseq_DDA141b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA122a	novaseq_DDA122a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA125dx	novaseq_DDA125dx	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA146e	novaseq_DDA146e	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA147b	novaseq_DDA147b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA42d	novaseq_DDA42d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA141	novaseq_DDA141	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA142b	novaseq_DDA142b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA146b	novaseq_DDA146b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA120h	novaseq_DDA120h	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA126	novaseq_DDA126	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA117a	novaseq_DDA117a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA130a	novaseq_DDA130a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA147a	novaseq_DDA147a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA143d	novaseq_DDA143d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA129c	novaseq_DDA129c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA137c	novaseq_DDA137c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA147c	novaseq_DDA147c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA122b	novaseq_DDA122b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA100d	novaseq_DDA100d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA73	novaseq_DDA73	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA46	novaseq_DDA46	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA137a	novaseq_DDA137a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA138c	novaseq_DDA138c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA128a	novaseq_DDA128a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA100g	novaseq_DDA100g	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3611	novaseq_JJB3611	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA47	novaseq_DDA47	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA149a	novaseq_DDA149a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA100a	novaseq_DDA100a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA122d	novaseq_DDA122d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3612a	novaseq_JJB3612a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3610	novaseq_JJB3610	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA129g	novaseq_DDA129g	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA141a	novaseq_DDA141a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA124	novaseq_DDA124	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA136a	novaseq_DDA136a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3614a	novaseq_JJB3614a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA137f	novaseq_DDA137f	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA149e	novaseq_DDA149e	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA129d	novaseq_DDA129d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA147	novaseq_DDA147	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA67	novaseq_DDA67	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA114d	novaseq_DDA114d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA129a	novaseq_DDA129a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA100f	novaseq_DDA100f	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA137b	novaseq_DDA137b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA130d	novaseq_DDA130d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3609a	novaseq_JJB3609a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3614d	novaseq_JJB3614d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA135a	novaseq_DDA135a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA132	novaseq_DDA132	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA125d	novaseq_DDA125d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA128b	novaseq_DDA128b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA131	novaseq_DDA131	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA126a	novaseq_DDA126a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA123g	novaseq_DDA123g	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA146d	novaseq_DDA146d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA150c	novaseq_DDA150c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA114	novaseq_DDA114	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3612	novaseq_JJB3612	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA42b	novaseq_DDA42b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA114b	novaseq_DDA114b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA45	novaseq_DDA45	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA123e	novaseq_DDA123e	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA114a	novaseq_DDA114a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA124h	novaseq_DDA124h	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA125b	novaseq_DDA125b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3612c	novaseq_JJB3612c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA42	novaseq_DDA42	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA100c	novaseq_DDA100c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA148a	novaseq_DDA148a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA136	novaseq_DDA136	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA65	novaseq_DDA65	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA130f	novaseq_DDA130f	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA137e	novaseq_DDA137e	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA123	novaseq_DDA123	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA68	novaseq_DDA68	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA42e	novaseq_DDA42e	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA127	novaseq_DDA127	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA150b	novaseq_DDA150b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA117j	novaseq_DDA117j	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA132b	novaseq_DDA132b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA124d	novaseq_DDA124d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA146	novaseq_DDA146	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3614c	novaseq_JJB3614c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA129	novaseq_DDA129	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA117g	novaseq_DDA117g	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA135	novaseq_DDA135	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA132d	novaseq_DDA132d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA100	novaseq_DDA100	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA120b	novaseq_DDA120b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA122e	novaseq_DDA122e	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA42c	novaseq_DDA42c	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA126b	novaseq_DDA126b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA44	novaseq_DDA44	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA138e	novaseq_DDA138e	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3614	novaseq_JJB3614	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA117d	novaseq_DDA117d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA120	novaseq_DDA120	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA98	novaseq_DDA98	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA144a	novaseq_DDA144a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA131a	novaseq_DDA131a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA132f	novaseq_DDA132f	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA144	novaseq_DDA144	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA129f	novaseq_DDA129f	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3614b	novaseq_JJB3614b	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA130	novaseq_DDA130	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_JJB3607	novaseq_JJB3607	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA144d	novaseq_DDA144d	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA131g	novaseq_DDA131g	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA42a	novaseq_DDA42a	Y	AC_Phylo	28/01/2022
2021-08_Colin_novaseq_S4	novaseq_DDA137	novaseq_DDA137	Y	AC_Phylo	28/01/2022
